p,rep,n_flipped,proto_f1,Mistral KG-RAG Plausibility,Mistral RAG Association,Mistral RAG Temporality,Mistral LLM Plausibility
0.1,142,14,0.3469387755102041,0.7012987012987013,0.6388888888888888,0.48695652173913045,0.6538461538461539
0.1,143,16,0.40816326530612246,0.6883116883116883,0.6388888888888888,0.5043478260869565,0.6282051282051282
0.1,144,16,0.3958333333333333,0.6578947368421053,0.647887323943662,0.5132743362831859,0.5714285714285714
0.1,145,11,0.40860215053763443,0.6711409395973155,0.6474820143884892,0.509090909090909,0.5960264900662252
0.1,146,10,0.3404255319148936,0.6666666666666666,0.6142857142857143,0.4864864864864865,0.5789473684210527
0.1,147,10,0.3617021276595745,0.6533333333333333,0.6285714285714286,0.46846846846846846,0.5921052631578947
0.1,148,18,0.32653061224489793,0.6363636363636364,0.625,0.43478260869565216,0.6025641025641025
0.1,149,14,0.391304347826087,0.6351351351351351,0.6231884057971014,0.5137614678899083,0.5866666666666667
0.1,150,15,0.4077669902912621,0.6792452830188679,0.6308724832214765,0.5166666666666667,0.6459627329192547
0.1,151,12,0.38,0.6923076923076923,0.6712328767123288,0.47863247863247865,0.6329113924050633
0.1,152,9,0.41237113402061853,0.6928104575163399,0.6713286713286714,0.543859649122807,0.632258064516129
0.1,153,20,0.4166666666666667,0.6578947368421053,0.6338028169014085,0.5132743362831859,0.5974025974025974
0.1,154,21,0.35051546391752575,0.6666666666666666,0.6293706293706294,0.42105263157894735,0.6064516129032258
0.1,155,12,0.3541666666666667,0.6842105263157895,0.647887323943662,0.5309734513274337,0.6233766233766234
0.1,156,19,0.34408602150537637,0.6308724832214765,0.5899280575539568,0.509090909090909,0.5298013245033113
0.1,157,12,0.39215686274509803,0.7468354430379747,0.6756756756756757,0.5546218487394958,0.6625
0.1,158,14,0.3333333333333333,0.6578947368421053,0.647887323943662,0.4778761061946903,0.6493506493506493
0.1,159,13,0.37894736842105264,0.6622516556291391,0.6524822695035462,0.4642857142857143,0.5882352941176471
0.1,160,21,0.34951456310679613,0.6918238993710691,0.6711409395973155,0.5,0.6459627329192547
0.1,161,15,0.4077669902912621,0.6792452830188679,0.6577181208053692,0.5166666666666667,0.6086956521739131
0.1,162,12,0.3829787234042553,0.6666666666666666,0.6142857142857143,0.5045045045045045,0.618421052631579
0.1,163,11,0.4329896907216495,0.6666666666666666,0.6013986013986014,0.5263157894736842,0.5935483870967742
0.1,164,13,0.4,0.6357615894039735,0.6524822695035462,0.5,0.5751633986928104
0.1,165,20,0.36538461538461536,0.675,0.6933333333333334,0.4793388429752066,0.6296296296296297
0.1,166,19,0.32989690721649484,0.6405228758169934,0.6293706293706294,0.43859649122807015,0.6193548387096774
0.1,167,19,0.3870967741935484,0.6308724832214765,0.60431654676259,0.4727272727272727,0.5695364238410596
0.1,168,12,0.40816326530612246,0.7142857142857143,0.6527777777777778,0.48695652173913045,0.6025641025641025
0.1,169,20,0.42,0.6923076923076923,0.6301369863013698,0.5641025641025641,0.5822784810126582
0.1,170,21,0.3364485981308411,0.6748466257668712,0.6405228758169934,0.45161290322580644,0.6303030303030303
0.1,171,17,0.3368421052631579,0.6622516556291391,0.6382978723404256,0.5,0.6405228758169934
0.1,172,17,0.4,0.6754966887417219,0.6382978723404256,0.5357142857142857,0.6013071895424836
0.1,173,16,0.3333333333333333,0.6447368421052632,0.647887323943662,0.4778761061946903,0.6103896103896104
0.1,174,11,0.42424242424242425,0.6709677419354839,0.6758620689655173,0.5344827586206896,0.6114649681528662
0.1,175,15,0.3368421052631579,0.6225165562913907,0.6382978723404256,0.4642857142857143,0.5620915032679739
0.1,176,8,0.3673469387755102,0.6883116883116883,0.6388888888888888,0.5043478260869565,0.6153846153846154
0.1,177,16,0.3617021276595745,0.6133333333333333,0.6142857142857143,0.4864864864864865,0.5657894736842105
0.1,178,19,0.3883495145631068,0.6918238993710691,0.6308724832214765,0.5,0.6583850931677019
0.1,179,9,0.41237113402061853,0.6797385620915033,0.6573426573426573,0.543859649122807,0.5935483870967742
0.1,180,16,0.38,0.6666666666666666,0.6438356164383562,0.49572649572649574,0.620253164556962
0.1,181,13,0.4444444444444444,0.6838709677419355,0.6344827586206897,0.5517241379310345,0.5859872611464968
0.1,182,16,0.38,0.7307692307692307,0.6575342465753424,0.49572649572649574,0.6455696202531646
0.1,183,14,0.3404255319148936,0.6266666666666667,0.6285714285714286,0.46846846846846846,0.5657894736842105
0.1,184,22,0.38461538461538464,0.65,0.64,0.4793388429752066,0.6790123456790124
0.1,185,12,0.43137254901960786,0.6835443037974683,0.6756756756756757,0.5546218487394958,0.6625
0.1,186,14,0.3469387755102041,0.6623376623376623,0.6388888888888888,0.46956521739130436,0.6282051282051282
0.1,187,17,0.35051546391752575,0.6666666666666666,0.6293706293706294,0.5087719298245614,0.5935483870967742
0.1,188,18,0.43137254901960786,0.7215189873417721,0.6756756756756757,0.5882352941176471,0.6125
0.1,189,18,0.3877551020408163,0.6883116883116883,0.6388888888888888,0.48695652173913045,0.6153846153846154
0.1,190,14,0.3877551020408163,0.6753246753246753,0.625,0.5043478260869565,0.5897435897435898
0.1,191,16,0.2826086956521739,0.6486486486486487,0.5942028985507246,0.45871559633027525,0.6
0.1,192,14,0.3958333333333333,0.631578947368421,0.6056338028169014,0.4778761061946903,0.5974025974025974
0.1,193,14,0.4,0.6923076923076923,0.6438356164383562,0.49572649572649574,0.620253164556962
0.1,194,16,0.32653061224489793,0.6363636363636364,0.6111111111111112,0.48695652173913045,0.6410256410256411
0.1,195,21,0.42105263157894735,0.6490066225165563,0.5815602836879432,0.5535714285714286,0.5751633986928104
0.1,196,20,0.4,0.7051282051282052,0.6438356164383562,0.5641025641025641,0.620253164556962
0.1,197,9,0.44660194174757284,0.7421383647798742,0.6711409395973155,0.55,0.6459627329192547
0.1,198,8,0.3877551020408163,0.6883116883116883,0.6666666666666666,0.5565217391304348,0.6153846153846154
0.1,199,16,0.3469387755102041,0.6363636363636364,0.5972222222222222,0.46956521739130436,0.5769230769230769
0.1,200,13,0.4,0.7019867549668874,0.6524822695035462,0.5357142857142857,0.6274509803921569
0.15,1,19,0.42105263157894735,0.609271523178808,0.5673758865248227,0.5357142857142857,0.5882352941176471
0.15,2,22,0.37254901960784315,0.6835443037974683,0.6621621621621622,0.5546218487394958,0.65
0.15,3,27,0.2912621359223301,0.6540880503144654,0.5637583892617449,0.43333333333333335,0.6335403726708074
0.15,4,30,0.3404255319148936,0.5866666666666667,0.6,0.45045045045045046,0.5789473684210527
0.15,5,21,0.3300970873786408,0.6666666666666666,0.6442953020134228,0.5166666666666667,0.6086956521739131
0.15,6,13,0.37623762376237624,0.6878980891719745,0.6530612244897959,0.5254237288135594,0.6289308176100629
0.15,7,19,0.35789473684210527,0.609271523178808,0.6524822695035462,0.44642857142857145,0.5490196078431373
0.15,8,22,0.391304347826087,0.6351351351351351,0.6231884057971014,0.4954128440366973,0.6133333333333333
0.15,9,25,0.3146067415730337,0.593103448275862,0.5777777777777777,0.41509433962264153,0.5306122448979592
0.15,10,20,0.3673469387755102,0.6883116883116883,0.625,0.46956521739130436,0.6153846153846154
0.15,11,22,0.38,0.6538461538461539,0.6438356164383562,0.49572649572649574,0.6329113924050633
0.15,12,17,0.32967032967032966,0.6666666666666666,0.6277372262773723,0.48148148148148145,0.5906040268456376
0.15,13,22,0.3617021276595745,0.6266666666666667,0.6285714285714286,0.46846846846846846,0.618421052631579
0.15,14,23,0.32967032967032966,0.5850340136054422,0.5985401459854015,0.4444444444444444,0.6040268456375839
0.15,15,28,0.3877551020408163,0.7012987012987013,0.6388888888888888,0.43478260869565216,0.6410256410256411
0.15,16,16,0.4166666666666667,0.6578947368421053,0.6056338028169014,0.5132743362831859,0.6103896103896104
0.15,17,17,0.3225806451612903,0.6308724832214765,0.6187050359712231,0.4909090909090909,0.5960264900662252
0.15,18,27,0.30927835051546393,0.6143790849673203,0.6293706293706294,0.45614035087719296,0.5806451612903226
0.15,19,14,0.35294117647058826,0.7088607594936709,0.6891891891891891,0.5042016806722689,0.6375
0.15,20,23,0.4077669902912621,0.6918238993710691,0.6711409395973155,0.5166666666666667,0.6583850931677019
0.15,21,24,0.4090909090909091,0.6527777777777778,0.5970149253731343,0.49523809523809526,0.5616438356164384
0.15,22,22,0.36,0.6794871794871795,0.6301369863013698,0.47863247863247865,0.6455696202531646
0.15,23,25,0.3106796116504854,0.6540880503144654,0.6845637583892618,0.4666666666666667,0.6211180124223602
0.15,24,21,0.3010752688172043,0.6442953020134228,0.6187050359712231,0.509090909090909,0.609271523178808
0.15,25,18,0.38461538461538464,0.6625,0.6266666666666667,0.5289256198347108,0.5925925925925926
0.15,26,26,0.38,0.6666666666666666,0.589041095890411,0.49572649572649574,0.6455696202531646
0.15,27,21,0.43956043956043955,0.6258503401360545,0.5401459854014599,0.46296296296296297,0.6040268456375839
0.15,28,22,0.38,0.6282051282051282,0.6164383561643836,0.49572649572649574,0.5822784810126582
0.15,29,13,0.3917525773195876,0.6535947712418301,0.6153846153846154,0.49122807017543857,0.5935483870967742
0.15,30,30,0.3333333333333333,0.5789473684210527,0.6197183098591549,0.4247787610619469,0.5194805194805194
0.15,31,21,0.37383177570093457,0.6871165644171779,0.6928104575163399,0.5483870967741935,0.6181818181818182
0.15,32,23,0.3218390804597701,0.6153846153846154,0.5714285714285714,0.46153846153846156,0.5655172413793104
0.15,33,26,0.375,0.618421052631579,0.5915492957746479,0.46017699115044247,0.5584415584415584
0.15,34,24,0.375,0.6710526315789473,0.6056338028169014,0.5309734513274337,0.5844155844155844
0.15,35,21,0.32989690721649484,0.6666666666666666,0.6293706293706294,0.43859649122807015,0.6193548387096774
0.15,36,27,0.38095238095238093,0.6583850931677019,0.5960264900662252,0.45901639344262296,0.6134969325153374
0.15,37,19,0.33663366336633666,0.6496815286624203,0.6394557823129252,0.4576271186440678,0.6415094339622641
0.15,38,19,0.36893203883495146,0.6415094339622641,0.5906040268456376,0.5,0.6086956521739131
0.15,39,25,0.32323232323232326,0.6193548387096774,0.6344827586206897,0.4827586206896552,0.6242038216560509
0.15,40,20,0.3191489361702128,0.6533333333333333,0.6285714285714286,0.43243243243243246,0.618421052631579
0.15,41,20,0.3541666666666667,0.5921052631578947,0.6056338028169014,0.4778761061946903,0.5584415584415584
0.15,42,20,0.37777777777777777,0.6027397260273972,0.6176470588235294,0.4672897196261682,0.5675675675675675
0.15,43,17,0.3157894736842105,0.6754966887417219,0.6382978723404256,0.5,0.6013071895424836
0.15,44,28,0.2916666666666667,0.5394736842105263,0.5492957746478874,0.4247787610619469,0.5194805194805194
0.15,45,25,0.3516483516483517,0.6394557823129252,0.6131386861313869,0.5,0.6040268456375839
0.15,46,23,0.4044943820224719,0.6482758620689655,0.5925925925925926,0.5283018867924528,0.5306122448979592
0.15,47,31,0.3917525773195876,0.6143790849673203,0.5594405594405595,0.5087719298245614,0.5935483870967742
0.15,48,26,0.3877551020408163,0.6753246753246753,0.625,0.48695652173913045,0.5897435897435898
0.15,49,20,0.32608695652173914,0.5945945945945946,0.6086956521739131,0.45871559633027525,0.5466666666666666
0.15,50,26,0.40816326530612246,0.6493506493506493,0.625,0.5391304347826087,0.6025641025641025
0.15,51,25,0.3838383838383838,0.6193548387096774,0.6482758620689655,0.43103448275862066,0.6114649681528662
0.15,52,30,0.39215686274509803,0.6455696202531646,0.6351351351351351,0.48739495798319327,0.6125
0.15,53,18,0.4,0.6410256410256411,0.5753424657534246,0.47863247863247865,0.569620253164557
0.15,54,27,0.3010752688172043,0.5637583892617449,0.60431654676259,0.43636363636363634,0.5165562913907285
0.15,55,21,0.40404040404040403,0.632258064516129,0.6206896551724138,0.5344827586206896,0.6242038216560509
0.15,56,22,0.3958333333333333,0.6578947368421053,0.6056338028169014,0.5132743362831859,0.5584415584415584
0.15,57,23,0.3883495145631068,0.6918238993710691,0.6308724832214765,0.5166666666666667,0.6708074534161491
0.15,58,24,0.3673469387755102,0.6493506493506493,0.6388888888888888,0.46956521739130436,0.5769230769230769
0.15,59,12,0.3333333333333333,0.6710526315789473,0.6338028169014085,0.46017699115044247,0.6233766233766234
0.15,60,23,0.34285714285714286,0.6832298136645962,0.6490066225165563,0.45901639344262296,0.6380368098159509
0.15,61,25,0.41904761904761906,0.6832298136645962,0.6357615894039735,0.4918032786885246,0.6380368098159509
0.15,62,17,0.35789473684210527,0.6225165562913907,0.5957446808510638,0.4642857142857143,0.5751633986928104
0.15,63,23,0.42424242424242425,0.6451612903225806,0.593103448275862,0.5517241379310345,0.6242038216560509
0.15,64,20,0.42857142857142855,0.6623376623376623,0.5972222222222222,0.5391304347826087,0.5641025641025641
0.15,65,21,0.3711340206185567,0.6274509803921569,0.6433566433566433,0.45614035087719296,0.5806451612903226
0.15,66,20,0.3333333333333333,0.6027397260273972,0.5882352941176471,0.4672897196261682,0.581081081081081
0.15,67,24,0.39215686274509803,0.6708860759493671,0.6621621621621622,0.453781512605042,0.5875
0.15,68,22,0.2978723404255319,0.6133333333333333,0.6285714285714286,0.45045045045045046,0.5263157894736842
0.15,69,23,0.3883495145631068,0.6415094339622641,0.6845637583892618,0.48333333333333334,0.5962732919254659
0.15,70,20,0.34,0.6666666666666666,0.6164383561643836,0.47863247863247865,0.6582278481012658
0.15,71,31,0.36363636363636365,0.6193548387096774,0.6482758620689655,0.5,0.6114649681528662
0.15,72,22,0.3877551020408163,0.6883116883116883,0.6111111111111112,0.5391304347826087,0.6282051282051282
0.15,73,24,0.3269230769230769,0.65,0.5866666666666667,0.4462809917355372,0.6049382716049383
0.15,74,28,0.4339622641509434,0.691358024691358,0.6447368421052632,0.5040650406504065,0.6585365853658537
0.15,75,17,0.38095238095238093,0.6956521739130435,0.6490066225165563,0.5245901639344263,0.6257668711656442
0.15,76,22,0.40425531914893614,0.6133333333333333,0.6142857142857143,0.5045045045045045,0.5789473684210527
0.15,77,15,0.3564356435643564,0.7006369426751592,0.6666666666666666,0.4745762711864407,0.6163522012578616
0.15,78,21,0.38095238095238093,0.6459627329192547,0.609271523178808,0.4918032786885246,0.6257668711656442
0.15,79,25,0.3956043956043956,0.5986394557823129,0.5985401459854015,0.48148148148148145,0.5771812080536913
0.15,80,20,0.3191489361702128,0.6666666666666666,0.6142857142857143,0.45045045045045046,0.5921052631578947
0.15,81,21,0.35789473684210527,0.6357615894039735,0.5673758865248227,0.5,0.5490196078431373
0.15,82,12,0.3673469387755102,0.6753246753246753,0.6666666666666666,0.5043478260869565,0.6153846153846154
0.15,83,25,0.3300970873786408,0.6540880503144654,0.6308724832214765,0.48333333333333334,0.5590062111801242
0.15,84,23,0.36363636363636365,0.6709677419354839,0.6482758620689655,0.5,0.6496815286624203
0.15,85,21,0.3106796116504854,0.6540880503144654,0.697986577181208,0.45,0.5838509316770186
0.15,86,16,0.35294117647058826,0.6455696202531646,0.6216216216216216,0.48739495798319327,0.625
0.15,87,24,0.4166666666666667,0.6447368421052632,0.6056338028169014,0.5486725663716814,0.5974025974025974
0.15,88,21,0.4329896907216495,0.6666666666666666,0.6013986013986014,0.5614035087719298,0.6193548387096774
0.15,89,26,0.3,0.6410256410256411,0.6027397260273972,0.46153846153846156,0.6075949367088608
0.15,90,20,0.3269230769230769,0.6375,0.6933333333333334,0.4628099173553719,0.5802469135802469
0.15,91,26,0.3877551020408163,0.6103896103896104,0.5972222222222222,0.48695652173913045,0.5384615384615384
0.15,92,23,0.4077669902912621,0.6918238993710691,0.6442953020134228,0.55,0.6335403726708074
0.15,93,19,0.3917525773195876,0.6666666666666666,0.6153846153846154,0.5614035087719298,0.632258064516129
0.15,94,23,0.35789473684210527,0.6357615894039735,0.624113475177305,0.4642857142857143,0.5620915032679739
0.15,95,21,0.38095238095238093,0.6583850931677019,0.6225165562913907,0.5245901639344263,0.6134969325153374
0.15,96,19,0.32967032967032966,0.5986394557823129,0.583941605839416,0.4444444444444444,0.5637583892617449
0.15,97,22,0.3617021276595745,0.6133333333333333,0.5714285714285714,0.4144144144144144,0.5789473684210527
0.15,98,23,0.36363636363636365,0.632258064516129,0.6344827586206897,0.5,0.5987261146496815
0.15,99,23,0.3434343434343434,0.6193548387096774,0.5793103448275863,0.46551724137931033,0.5732484076433121
0.15,100,18,0.3673469387755102,0.6623376623376623,0.6527777777777778,0.5043478260869565,0.5641025641025641
0.15,101,21,0.35514018691588783,0.6871165644171779,0.6535947712418301,0.5,0.6666666666666666
0.15,102,25,0.37623762376237624,0.6878980891719745,0.6258503401360545,0.4915254237288136,0.6163522012578616
0.15,103,17,0.43010752688172044,0.6577181208053692,0.6187050359712231,0.5454545454545454,0.5695364238410596
0.15,104,29,0.34285714285714286,0.6335403726708074,0.6225165562913907,0.47540983606557374,0.6012269938650306
0.15,105,25,0.3564356435643564,0.6242038216560509,0.6122448979591837,0.4576271186440678,0.5786163522012578
0.15,106,28,0.37254901960784315,0.6708860759493671,0.6351351351351351,0.47058823529411764,0.6
0.15,107,21,0.32989690721649484,0.6535947712418301,0.5874125874125874,0.47368421052631576,0.5935483870967742
0.15,108,24,0.3469387755102041,0.6103896103896104,0.6111111111111112,0.45217391304347826,0.5641025641025641
0.15,109,19,0.35051546391752575,0.6405228758169934,0.6293706293706294,0.45614035087719296,0.5806451612903226
0.15,110,13,0.37894736842105264,0.6622516556291391,0.6382978723404256,0.48214285714285715,0.6013071895424836
0.15,111,25,0.39603960396039606,0.7006369426751592,0.6394557823129252,0.4915254237288136,0.6666666666666666
0.15,112,18,0.4166666666666667,0.6578947368421053,0.6056338028169014,0.5132743362831859,0.5974025974025974
0.15,113,19,0.3711340206185567,0.6405228758169934,0.6433566433566433,0.5087719298245614,0.6064516129032258
0.15,114,18,0.38461538461538464,0.6875,0.6266666666666667,0.5454545454545454,0.6172839506172839
0.15,115,21,0.34408602150537637,0.6711409395973155,0.5899280575539568,0.509090909090909,0.6622516556291391
0.15,116,17,0.37623762376237624,0.6624203821656051,0.6394557823129252,0.5254237288135594,0.6289308176100629
0.15,117,22,0.3877551020408163,0.6493506493506493,0.6111111111111112,0.5217391304347826,0.5769230769230769
0.15,118,19,0.3838383838383838,0.6580645161290323,0.6068965517241379,0.5,0.5987261146496815
0.15,119,21,0.39603960396039606,0.6878980891719745,0.6258503401360545,0.4745762711864407,0.5786163522012578
0.15,120,15,0.3917525773195876,0.7058823529411765,0.6153846153846154,0.5263157894736842,0.6580645161290323
0.15,121,22,0.4117647058823529,0.7088607594936709,0.5945945945945946,0.48739495798319327,0.6
0.15,122,12,0.4117647058823529,0.7088607594936709,0.6621621621621622,0.5378151260504201,0.65
0.15,123,23,0.34408602150537637,0.5771812080536913,0.5611510791366906,0.45454545454545453,0.5695364238410596
0.15,124,21,0.3564356435643564,0.6624203821656051,0.6666666666666666,0.4576271186440678,0.6037735849056604
0.15,125,18,0.4,0.6538461538461539,0.6438356164383562,0.47863247863247865,0.5949367088607594
0.15,126,31,0.25806451612903225,0.6174496644295302,0.60431654676259,0.38181818181818183,0.609271523178808
0.15,127,16,0.40816326530612246,0.6883116883116883,0.6388888888888888,0.48695652173913045,0.6282051282051282
0.15,128,25,0.30303030303030304,0.6709677419354839,0.6206896551724138,0.4827586206896552,0.6242038216560509
0.15,129,24,0.36538461538461536,0.6875,0.6266666666666667,0.512396694214876,0.6296296296296297
0.15,130,22,0.32653061224489793,0.6753246753246753,0.6111111111111112,0.46956521739130436,0.6153846153846154
0.15,131,30,0.3488372093023256,0.5633802816901409,0.5151515151515151,0.42718446601941745,0.5416666666666666
0.15,132,23,0.2912621359223301,0.6289308176100629,0.6040268456375839,0.45,0.6086956521739131
0.15,133,18,0.3469387755102041,0.6753246753246753,0.6388888888888888,0.46956521739130436,0.6153846153846154
0.15,134,19,0.3619047619047619,0.6583850931677019,0.7019867549668874,0.47540983606557374,0.6257668711656442
0.15,135,14,0.36,0.6794871794871795,0.6575342465753424,0.5128205128205128,0.6075949367088608
0.15,136,19,0.3956043956043956,0.6258503401360545,0.5985401459854015,0.48148148148148145,0.6174496644295302
0.15,137,29,0.39603960396039606,0.6751592356687898,0.6394557823129252,0.4915254237288136,0.6415094339622641
0.15,138,17,0.3917525773195876,0.7058823529411765,0.6853146853146853,0.5263157894736842,0.6451612903225806
0.15,139,19,0.3838383838383838,0.6451612903225806,0.6068965517241379,0.5344827586206896,0.5987261146496815
0.15,140,29,0.34285714285714286,0.6335403726708074,0.5960264900662252,0.47540983606557374,0.6257668711656442
0.15,141,24,0.32,0.6538461538461539,0.6164383561643836,0.4444444444444444,0.6329113924050633
0.15,142,21,0.3516483516483517,0.6122448979591837,0.5985401459854015,0.5185185185185185,0.6040268456375839
0.15,143,19,0.40860215053763443,0.6308724832214765,0.6330935251798561,0.4909090909090909,0.5960264900662252
0.15,144,17,0.4,0.6583850931677019,0.6490066225165563,0.5081967213114754,0.6380368098159509
0.15,145,31,0.4077669902912621,0.71698113207547165,0.6577181208053692,0.5666666666666667,0.6583850931677019
0.15,146,14,0.40816326530612246,0.6623376623376623,0.6805555555555556,0.5391304347826087,0.6025641025641025
0.15,147,21,0.42718446601941745,0.6792452830188679,0.6308724832214765,0.5333333333333333,0.6211180124223602
0.15,148,17,0.39603960396039606,0.6878980891719745,0.6394557823129252,0.5254237288135594,0.6415094339622641
0.15,149,23,0.31683168316831684,0.6242038216560509,0.6258503401360545,0.4745762711864407,0.6289308176100629
0.15,150,26,0.3617021276595745,0.6266666666666667,0.5857142857142857,0.46846846846846846,0.5657894736842105
0.15,151,31,0.42718446601941745,0.6792452830188679,0.6442953020134228,0.5166666666666667,0.6086956521739131
0.15,152,23,0.37383177570093457,0.6748466257668712,0.6274509803921569,0.4838709677419355,0.6181818181818182
0.15,153,30,0.3333333333333333,0.6447368421052632,0.6197183098591549,0.46017699115044247,0.5844155844155844
0.15,154,17,0.3917525773195876,0.6666666666666666,0.6433566433566433,0.5263157894736842,0.6193548387096774
0.15,155,25,0.4077669902912621,0.6163522012578616,0.6174496644295302,0.5,0.5714285714285714
0.15,156,21,0.28865979381443296,0.6405228758169934,0.6293706293706294,0.45614035087719296,0.632258064516129
0.15,157,23,0.3838383838383838,0.6451612903225806,0.593103448275862,0.5172413793103449,0.5859872611464968
0.15,158,27,0.3619047619047619,0.6459627329192547,0.5960264900662252,0.4918032786885246,0.6134969325153374
0.15,159,16,0.3877551020408163,0.6753246753246753,0.6388888888888888,0.48695652173913045,0.6025641025641025
0.15,160,26,0.391304347826087,0.6351351351351351,0.6086956521739131,0.47706422018348627,0.5466666666666666
0.15,161,18,0.4,0.6282051282051282,0.6712328767123288,0.5470085470085471,0.5949367088607594
0.15,162,23,0.3711340206185567,0.6405228758169934,0.6153846153846154,0.5087719298245614,0.5935483870967742
0.15,163,21,0.36363636363636365,0.632258064516129,0.593103448275862,0.4827586206896552,0.6242038216560509
0.15,164,31,0.3870967741935484,0.6442953020134228,0.6330935251798561,0.45454545454545453,0.5827814569536424
0.15,165,15,0.37894736842105264,0.6754966887417219,0.6950354609929078,0.5,0.6013071895424836
0.15,166,23,0.411214953271028,0.6993865030674846,0.6535947712418301,0.532258064516129,0.6303030303030303
0.15,167,12,0.36,0.7051282051282052,0.6438356164383562,0.5128205128205128,0.6329113924050633
0.15,168,24,0.40816326530612246,0.6233766233766234,0.6111111111111112,0.5043478260869565,0.6025641025641025
0.15,169,19,0.37894736842105264,0.6357615894039735,0.6524822695035462,0.5,0.6143790849673203
0.15,170,26,0.425531914893617,0.6266666666666667,0.6142857142857143,0.5045045045045045,0.6052631578947368
0.15,171,24,0.3404255319148936,0.6133333333333333,0.5714285714285714,0.4144144144144144,0.5789473684210527
0.15,172,19,0.30927835051546393,0.6013071895424836,0.6013986013986014,0.40350877192982454,0.567741935483871
0.15,173,18,0.40425531914893614,0.6266666666666667,0.6428571428571429,0.5225225225225225,0.5789473684210527
0.15,174,17,0.42105263157894735,0.6622516556291391,0.6099290780141844,0.5178571428571429,0.6274509803921569
0.15,175,30,0.34,0.6282051282051282,0.6438356164383562,0.49572649572649574,0.6329113924050633
0.15,176,16,0.34,0.6410256410256411,0.6438356164383562,0.46153846153846156,0.6582278481012658
0.15,177,21,0.36363636363636365,0.6709677419354839,0.6068965517241379,0.5,0.5987261146496815
0.15,178,27,0.30303030303030304,0.6064516129032258,0.593103448275862,0.41379310344827586,0.6114649681528662
0.15,179,34,0.3469387755102041,0.6233766233766234,0.5138888888888888,0.5043478260869565,0.5641025641025641
0.15,180,25,0.29473684210526313,0.6490066225165563,0.6524822695035462,0.42857142857142855,0.6013071895424836
0.15,181,19,0.34951456310679613,0.6792452830188679,0.6174496644295302,0.48333333333333334,0.6086956521739131
0.15,182,30,0.3673469387755102,0.6493506493506493,0.5972222222222222,0.5391304347826087,0.6153846153846154
0.15,183,15,0.3225806451612903,0.6577181208053692,0.6187050359712231,0.509090909090909,0.5827814569536424
0.15,184,16,0.38,0.7435897435897436,0.6301369863013698,0.5128205128205128,0.6582278481012658
0.15,185,22,0.33962264150943394,0.6419753086419753,0.6578947368421053,0.4878048780487805,0.6463414634146342
0.15,186,16,0.3617021276595745,0.6133333333333333,0.6142857142857143,0.5225225225225225,0.5921052631578947
0.15,187,19,0.33663366336633666,0.6878980891719745,0.6122448979591837,0.5254237288135594,0.6289308176100629
0.15,188,15,0.35789473684210527,0.6490066225165563,0.5957446808510638,0.48214285714285715,0.5882352941176471
0.15,189,20,0.42857142857142855,0.7142857142857143,0.6388888888888888,0.5739130434782609,0.6025641025641025
0.15,190,10,0.3958333333333333,0.631578947368421,0.647887323943662,0.5132743362831859,0.5844155844155844
0.15,191,24,0.3181818181818182,0.5833333333333334,0.6268656716417911,0.4380952380952381,0.547945205479452
0.15,192,26,0.43478260869565216,0.6081081081081081,0.6231884057971014,0.5321100917431193,0.5866666666666667
0.15,193,23,0.41237113402061853,0.6535947712418301,0.6433566433566433,0.5263157894736842,0.5548387096774193
0.15,194,36,0.375,0.6904761904761905,0.6075949367088608,0.4496124031007752,0.6588235294117647
0.15,195,16,0.38,0.6666666666666666,0.6575342465753424,0.5299145299145299,0.6329113924050633
0.15,196,18,0.375,0.6578947368421053,0.6338028169014085,0.49557522123893805,0.6233766233766234
0.15,197,17,0.3917525773195876,0.6274509803921569,0.6293706293706294,0.5263157894736842,0.6193548387096774
0.15,198,21,0.35051546391752575,0.5882352941176471,0.6293706293706294,0.47368421052631576,0.567741935483871
0.15,199,20,0.3333333333333333,0.6708860759493671,0.6081081081081081,0.47058823529411764,0.6625
0.15,200,19,0.3157894736842105,0.6490066225165563,0.5815602836879432,0.44642857142857145,0.5882352941176471
0.2,1,33,0.26548672566371684,0.6745562130177515,0.6163522012578616,0.4153846153846154,0.6549707602339181
0.2,2,27,0.31683168316831684,0.6496815286624203,0.6258503401360545,0.5084745762711864,0.5786163522012578
0.2,3,27,0.41237113402061853,0.6797385620915033,0.6573426573426573,0.5789473684210527,0.6064516129032258
0.2,4,23,0.36893203883495146,0.7044025157232704,0.6711409395973155,0.48333333333333334,0.6583850931677019
0.2,5,28,0.34,0.6282051282051282,0.6301369863013698,0.47863247863247865,0.5949367088607594
0.2,6,28,0.375,0.5921052631578947,0.6338028169014085,0.4778761061946903,0.5714285714285714
0.2,7,30,0.3469387755102041,0.5974025974025974,0.5833333333333334,0.41739130434782606,0.6153846153846154
0.2,8,28,0.2978723404255319,0.6266666666666667,0.6142857142857143,0.46846846846846846,0.5921052631578947
0.2,9,23,0.3368421052631579,0.6225165562913907,0.624113475177305,0.4642857142857143,0.6143790849673203
0.2,10,24,0.3958333333333333,0.6578947368421053,0.6338028169014085,0.5309734513274337,0.6103896103896104
0.2,11,24,0.35555555555555557,0.6164383561643836,0.5882352941176471,0.4672897196261682,0.581081081081081
0.2,12,28,0.3888888888888889,0.6219512195121951,0.6883116883116883,0.512,0.6024096385542169
